ListingID,Title,UserID,baseurl,Price,AboutListing,HostName,MemberDate,Lat,Long,BookInstantly,Cancellation,OverallCounter,PageCounter,PageNumber,A_AC,A_Breakfast,A_CableTV,A_CarbonMonoxDetector,A_Doorman,A_Dryer,A_TV,A_Elevator,A_Essentials,A_Events,A_FamilyFriendly,A_FireExt,A_Fireplace,A_FirstAidKit,A_Gym,A_Heat,A_HotTub,A_Intercom,A_Internet,A_Kitchen,A_Parking,A_Pets,A_Pool,A_SafetyCard,A_Shampoo,A_SmokeDetector,A_Smoking,A_Washer,A_Wheelchair,P_Cleaning,P_Deposit,P_ExtraPeople,P_Monthly,P_Weekly,R_CI,R_acc,R_clean,R_comm,R_loc,R_val,RespRate,RespTime,S_Accomodates,S_Bathrooms,S_BedType,S_Bedrooms,S_CheckIn,S_Checkout,S_NumBeds,S_PropType,ShortDesc
4183486,Lakeview/Wrigleyville 52nd Fl Apt,359764,https://www.airbnb.com/s/Chicago--IL?page=32,125,,Wendy,Not Found,41.955101475112144,-87.64772141022408,No,Moderate,64,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,$100,Not Found,Not Found,$750,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,11:00 AM,1,Apartment,"
  Entire home/apt
     · "
482486,Edgewater/Loyola/NU - Close to EL!,2388819,https://www.airbnb.com/s/Chicago--IL?page=32,60,,Amy & Holly,Not Found,41.99553968210734,-87.66533943772194,No,Strict,96,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$352,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
1854965,Room in Cool Loft by United Center,5943592,https://www.airbnb.com/s/Chicago--IL?page=32,72,,Danika,Not Found,41.8759340517043,-87.66276220574156,No,Moderate,128,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,$20 / night after the first guest,Not Found,$435,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Loft,"
  Private room
     · "
4795892,One bedroom Lincoln Park/Lakeview,7573560,https://www.airbnb.com/s/Chicago--IL?page=32,69,,Claire,Not Found,41.93309432326672,-87.64713322332565,No,Flexible,160,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$420,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,10:00 AM,12:00 PM (noon),1,House,"
  Private room
     · "
6820708,Home away from home!!!,20156811,https://www.airbnb.com/s/Chicago--IL?page=32,55,,Valentina & Juan,Not Found,41.97027755224824,-87.6771516439015,No,Flexible,192,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
4632510,Spacious two bedroom with patio!,1563534,https://www.airbnb.com/s/Chicago--IL?page=32,110,,Lizzie,Not Found,41.903834189258596,-87.69455169065142,No,Strict,224,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40,$100,$20 / night after 2 guests,Not Found,$600,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,5,1,Not Found,2,3:00 PM,11:00 AM,2,Apartment,"
  Entire home/apt
     · "
1153254,Big beautiful Urban apt near train,860825,https://www.airbnb.com/s/Chicago--IL?page=32,150,,Andrea,Not Found,41.85527283669349,-87.67512019998168,No,Strict,256,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$300,$15 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,Not Found,1:00 PM,3,Apartment,"
  Entire home/apt
     · "
6002554,"Beautiful, luxury & best location!",20512780,https://www.airbnb.com/s/Chicago--IL?page=32,159,,Janina,Not Found,41.89533852814718,-87.63117420682525,No,Strict,288,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$500,$15 / night after the first guest,Not Found,$959,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
6612044,Private suite in Lincoln Square,11581930,https://www.airbnb.com/s/Chicago--IL?page=32,85,,Beatrice,Not Found,41.971496268666286,-87.69706888263426,No,Strict,320,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,No Charge,Not Found,$520,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Pull-out Sofa,1,3:00 PM,11:00 AM,1,House,"
  Private room
     · "
2786196,Private room in a historic castle!,3036286,https://www.airbnb.com/s/Chicago--IL?page=32,90,,Cristina & Corey,Not Found,41.80259251484043,-87.60355591804937,No,Moderate,352,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after the first guest,Not Found,$600,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,10:00 AM,1,Castle,"
  Private room
     · "
7089765,Med sized BR in prime River North,29887869,https://www.airbnb.com/s/Chicago--IL?page=32,99,,Jugal,Not Found,41.89452600827421,-87.63244707656956,No,Strict,384,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,$100,Not Found,Not Found,$550,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,11:00 AM,1,Apartment,"
  Private room
"
7279980,Sunny 1 Bedroom Near Wrigley Field,6957577,https://www.airbnb.com/s/Chicago--IL?page=32,125,,Erin,Not Found,41.95410349745105,-87.66697741083169,No,Flexible,416,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$700,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
6093933,Peaceful one bedroom apartment,31625585,https://www.airbnb.com/s/Chicago--IL?page=32,50,,Stephanie,Not Found,41.96365966101546,-87.69233937480831,No,Flexible,448,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,No Charge,Not Found,$300,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
7282195,Chicago Downtown High-rise Apt,34787941,https://www.airbnb.com/s/Chicago--IL?page=32,70,,Yongle,Not Found,41.89365447996481,-87.61876635126013,No,Flexible,480,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$200,Not Found,Not Found,$350,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Not Found,1,Not Found,Not Found,2,Apartment,"
  Shared room
"
4547741,Bright & spacious 1 BD in Lakeview,19155916,https://www.airbnb.com/s/Chicago--IL?page=32,125,,Patrick,Not Found,41.93761409995901,-87.64220579059814,No,Flexible,512,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$500,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
6852790,Comfortable apt w/Lake views,35907428,https://www.airbnb.com/s/Chicago--IL?page=32,50,,Leah,Not Found,42.02046305293938,-87.66581344515541,No,Flexible,544,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,$10 / night after the first guest,Not Found,$450,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Futon,1,Not Found,11:00 AM,1,Apartment,"
  Private room
     · "
207218,Historic Pullman Art Studio 2-Flat,1019125,https://www.airbnb.com/s/Chicago--IL?page=32,85,,Jb,Not Found,41.68785467255807,-87.60897093135651,No,Strict,576,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,$100,$20 / night after 2 guests,Not Found,$550,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,1,Not Found,Not Found,2,Apartment,"
  Entire home/apt
     · "
6047316,Presidential Suite Downtown Chicago,20932299,https://www.airbnb.com/s/Chicago--IL?page=34,399,,Cindy,Not Found,41.88704285965826,-87.62597091274655,No,Strict,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1.5,Not Found,1,Not Found,10:00 AM,2,Apartment,"
  Entire home/apt
"
3434136,Beautiful West Lakeview location,17217012,https://www.airbnb.com/s/Chicago--IL?page=34,65,,Janet,Not Found,41.94020469626295,-87.65133155041882,No,Flexible,68,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Pull-out Sofa,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
4296744,Quiet modern city apt with a view!,22304493,https://www.airbnb.com/s/Chicago--IL?page=34,180,,Johannes,Not Found,41.88597440353696,-87.6208733193078,No,Moderate,102,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,Not Found,Not Found,$900,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
     · "
6603543,Nice studio in Lakeview,34551044,https://www.airbnb.com/s/Chicago--IL?page=34,80,,Adriana,Not Found,41.94734946494823,-87.64553669256634,No,Strict,136,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$200,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
1584194,1 Bedroom at Rush/Division Area!,8440119,https://www.airbnb.com/s/Chicago--IL?page=34,150,,Joe,Not Found,41.9038198944951,-87.62889253077894,No,Strict,170,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$200,No Charge,Not Found,$750,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
     · "
669227,1BR next to Lincoln Park Zoo Chi ,3206646,https://www.airbnb.com/s/Chicago--IL?page=34,120,,Jonathan & Alejandra,Not Found,41.926011529246566,-87.63690135494211,No,Moderate,204,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$100,$10 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
     · "
2075284,Nicely remodeled by IIT/McCormick,399682,https://www.airbnb.com/s/Chicago--IL?page=34,65,,Jay,Not Found,41.82795513095888,-87.61841316305433,No,Strict,238,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after the first guest,Not Found,$450,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,2.5,Real Bed,1,3:00 PM,12:00 PM (noon),1,House,"
  Private room
     · "
1648786,Quiet room2 in quiet neighborhood,1426804,https://www.airbnb.com/s/Chicago--IL?page=34,40,,Afri,Not Found,41.72836487738701,-87.61359886906158,No,Moderate,272,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after the first guest,Not Found,$270,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,11:00 AM,1,House,"
  Private room
     · "
150442,DAYBED w/FREE Wifi & More,691000,https://www.airbnb.com/s/Chicago--IL?page=34,29,,Nonya,Not Found,41.77587481535499,-87.65496542295072,No,Strict,306,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$14 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,2,Not Found,1,12:00 PM (noon),11:00 AM,4,House,"
  Shared room
     · "
4749198,Luxury High Rise in River North,24510215,https://www.airbnb.com/s/Chicago--IL?page=34,135,,Krissy,Not Found,41.88827855557428,-87.6430529268813,No,Flexible,340,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,3,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
6668503,Cute 1-bedroom apartm. - Ravenswood,23283702,https://www.airbnb.com/s/Chicago--IL?page=34,99,,Ege,Not Found,41.960392578698794,-87.66896776189706,No,Strict,374,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$599,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Not Found,1,3:00 PM,12:00 PM (noon),2,Apartment,"
  Entire home/apt
     · 1 review
"
3422921,Amazing Bright Apt on North Avenue,2910523,https://www.airbnb.com/s/Chicago--IL?page=34,75,,NaTasha,Not Found,41.90909863230117,-87.69263517616106,No,Moderate,408,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15,Not Found,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,5,1,Not Found,1,Not Found,12:00 PM (noon),3,Apartment,"
  Private room
     · "
6472628,Pilsen Arts Community Custom Home,33813743,https://www.airbnb.com/s/Chicago--IL?page=34,77,,Zandra,Not Found,41.8496841322203,-87.67626953633562,No,Strict,442,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,$500,$15 / night after the first guest,Not Found,$458,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1.5,Not Found,1,Not Found,10:00 AM,2,House,"
  Private room
     · "
6884298,Private Room in Luxury Downtown Apt,17013907,https://www.airbnb.com/s/Chicago--IL?page=34,120,,Lanae,Not Found,41.89366083581949,-87.62023092386677,No,Flexible,476,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · 1 review
"
3759091,Maya Garden Suite Chicago,1711112,https://www.airbnb.com/s/Chicago--IL?page=34,105,,Crystal,Not Found,41.94475880196062,-87.72288787730339,No,Moderate,510,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$300,$10 / night after 2 guests,Not Found,$500,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,1,3:00 PM,12:00 PM (noon),2,Apartment,"
  Entire home/apt
     · "
7382294,"Women pref, couch space riot fest",37190091,https://www.airbnb.com/s/Chicago--IL?page=34,45,,Sheila,Not Found,41.84963386008263,-87.69938968194684,No,Flexible,544,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20,$250,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Couch,1,Not Found,Not Found,1,Apartment,"
  Shared room
"
7127223,Tudor Lady Warm Community 2W,20449664,https://www.airbnb.com/s/Chicago--IL?page=34,125,,John,Not Found,41.94319210899429,-87.79545669624567,No,Flexible,578,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$35,Not Found,$10 / night after the first guest,Not Found,$375,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,3,Not Found,1,Not Found,2:00 PM,2,House,"
  Private room
"
7037269,Ideal Location,13324980,https://www.airbnb.com/s/Chicago--IL?page=34,350,,(email hidden),Not Found,41.88828282170373,-87.62753652117512,No,Strict,612,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,$1000,Not Found,Not Found,$1500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1.5,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
"
5231461,Modern/Spacious 2BR/2BA West Town,27074701,https://www.airbnb.com/s/Chicago--IL?page=35,150,,Charissa,Not Found,41.900360407951524,-87.69331518741005,No,Flexible,35,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$900,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,2,Not Found,2,Not Found,Not Found,2,Apartment,"
  Entire home/apt
     · "
5953899,Entire Condo next to Willis Tower!,30282126,https://www.airbnb.com/s/Chicago--IL?page=35,109,,YY And Mike,Not Found,41.880356091037385,-87.63802365523085,No,Strict,70,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Real Bed,1,2:00 PM,11:00 AM,1,Apartment,"
  Entire home/apt
     · "
6452283,2br/1ba Lux Condo,5355317,https://www.airbnb.com/s/Chicago--IL?page=35,175,,Kenyatta,Not Found,41.80542613293844,-87.62231618010127,No,Moderate,105,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$250,No Charge,Not Found,$1075,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,5,2,Not Found,2,2:00 PM,11:00 AM,2,Condominium,"
  Entire home/apt
"
4120180,Blue Door Garden View Suite Chicago,1711112,https://www.airbnb.com/s/Chicago--IL?page=35,135,,Crystal,Not Found,41.94363761172284,-87.72297961942692,No,Moderate,140,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$75,$300,$10 / night after 2 guests,Not Found,$795,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,6,1,Not Found,2,3:00 PM,12:00 PM (noon),3,Apartment,"
  Entire home/apt
     · "
6730092,Unique/Private/loft/roof top access,35244265,https://www.airbnb.com/s/Chicago--IL?page=35,97,,Thomas,Not Found,41.917892152716966,-87.69678401005457,No,Flexible,175,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,1,Not Found,Not Found,2,Loft,"
  Private room
     · "
1844662,Lincoln Park - Master Bedroom,7025908,https://www.airbnb.com/s/Chicago--IL?page=35,145,,Roberto,Not Found,41.91845798696866,-87.63920012520356,No,Moderate,210,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20,Not Found,$5 / night after the first guest,Not Found,$1000,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
4891454,Halsted Hot Spot-Enjoy Your Stay-,25167470,https://www.airbnb.com/s/Chicago--IL?page=35,100,,Katrina,Not Found,41.93690534453066,-87.64862665377782,No,Moderate,245,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$100,$100,Not Found,Not Found,$600,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,11:00 AM,12:00 AM (midnight),1,Apartment,"
  Entire home/apt
"
5795168,Near Downtown/West Loop,20014648,https://www.airbnb.com/s/Chicago--IL?page=35,65,,Bridget,Not Found,41.87853196427721,-87.65639001983949,No,Moderate,280,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$95,$10 / night after the first guest,Not Found,$700,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
6129079,Bedroom plus Apart in Lincoln Pk,8619275,https://www.airbnb.com/s/Chicago--IL?page=35,95,,Leszek,Not Found,41.92899677950801,-87.64391742201347,No,Strict,315,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$45,$250,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,3:00 PM,1:00 PM,1,Apartment,"
  Entire home/apt
     · 2 reviews
"
6515651,Great view in the heart of Chicago,34069970,https://www.airbnb.com/s/Chicago--IL?page=35,200,,Luis,Not Found,41.888472778390714,-87.62062910542869,No,Strict,350,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$60,$490,No Charge,Not Found,$1000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Not Found,1,Not Found,Not Found,2,Apartment,"
  Entire home/apt
     · 2 reviews
"
6764244,"Garden Oasis in Logan Square, COOL°",4437497,https://www.airbnb.com/s/Chicago--IL?page=35,85,,Dave & Anna,Not Found,41.9191556032181,-87.70989849430288,No,Strict,385,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,$30 / night after 2 guests,Not Found,$900,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,1,3:00 PM,12:00 PM (noon),2,Apartment,"
  Entire home/apt
     · "
3760040,Queen Size Bed/Roscoe and Halsted,16292516,https://www.airbnb.com/s/Chicago--IL?page=35,85,,Michael,Not Found,41.942238757413165,-87.65136717472174,No,Strict,420,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$510,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,1:00 PM,11:00 AM,1,Apartment,"
  Private room
     · "
6784635,Modern Loft in Heart of Old Town,35520003,https://www.airbnb.com/s/Chicago--IL?page=35,99,,Brian,Not Found,41.90599408206097,-87.63391810738311,No,Flexible,455,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
7272385,NoHo Haven,5523510,https://www.airbnb.com/s/Chicago--IL?page=35,65,,Fabiany & Ben,Not Found,42.02064675357959,-87.67030840874132,No,Strict,490,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,12:00 PM (noon),Not Found,1,Apartment,"
  Private room
"
3712827,Bohemian Hideaway (Lic 2333774),1965902,https://www.airbnb.com/s/Chicago--IL?page=35,120,,Lynn,Not Found,41.933075975160484,-87.71625338259811,No,Moderate,525,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$65,$300,No Charge,Not Found,$800,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,2,4:00 PM,12:00 PM (noon),3,Apartment,"
  Entire home/apt
     · "
7347511,HUGE URBAN INDUSTRIAL LOFT,2641052,https://www.airbnb.com/s/Chicago--IL?page=35,300,,Carly,Not Found,41.88784236629882,-87.66443019475118,No,Strict,560,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$125,$1000,Not Found,Not Found,$1900,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,6,1,Not Found,2,10:00 AM,3:00 PM,3,Loft,"
  Entire home/apt
"
1313847,Private&Nice Garden/basm,1837370,https://www.airbnb.com/s/Chicago--IL?page=35,100,,Armando,Not Found,42.00008482387865,-87.66923427501978,No,Moderate,595,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,$20 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,6,1,Not Found,2,4:00 PM,11:00 AM,2,Apartment,"
  Entire home/apt
     · "
5400709,Nice Bedroom in Uptown Close to All,27995729,https://www.airbnb.com/s/Chicago--IL?page=35,70,,Eileen,Not Found,41.9606495440906,-87.65113120768041,No,Flexible,630,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$100,$40 / night after the first guest,Not Found,$400,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Futon,1,2:00 PM,11:00 AM,1,House,"
  Private room
     · "
